""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"B1_Mus2"	261332.863883307	-0.038096129735621	0.060356387231515	-0.631185611137309	0.527919169039619	0.999457336074246
"T-rich"	21882.711392665	-0.0209349234395008	0.0574056944312215	-0.364675685985671	0.715353510284378	0.999457336074246
"L1_Mur2"	174709.201144112	0.0036089716779068	0.0514768645033957	0.0701092133244882	0.944106733576728	0.999457336074246
"MT2B2"	14207.4714778748	-0.0312772768202303	0.0524368114721724	-0.596468542773165	0.550862262651006	0.999457336074246
"(ATGGTG)n"	2722.43189591719	-0.00850659245993696	0.0760283333367581	-0.111865834758505	0.910929786438923	0.999457336074246
"B4A"	578798.754845368	-0.0304615475931836	0.0468548908884467	-0.650124373566793	0.515611886410547	0.999457336074246
"Lx5c"	159695.047163401	-0.0266432362095076	0.0438938337018197	-0.606992467208873	0.543855911211338	0.999457336074246
"ORR1E"	190886.517896629	0.153636770796521	0.0490238911277518	3.13393133998125	0.00172481209384762	0.128606301747513
"L1VL1"	34337.184558063	0.00477646374359097	0.0510893547717581	0.0934934453171243	0.925511556767199	0.999457336074246
"ETnERV-int"	22124.4148695357	0.0136255759800417	0.0483148119961403	0.282016618085587	0.777930767889904	0.999457336074246
"(TA)n"	41021.3124006482	0.0270877720660573	0.0644169566074936	0.420504514145252	0.674116932387456	0.999457336074246
"MMETn-int"	24368.0221288943	-0.0183716431278883	0.0467157597609888	-0.393263674238333	0.694124745011403	0.999457336074246
"L1_Mur3"	183994.054809083	-0.0173838185444836	0.0542080121309369	-0.320686725176218	0.748447808179572	0.999457336074246
"RLTR30E_MM"	3107.93244747485	0.105301580899911	0.0702553483658199	1.4988013096823	0.133925184754115	0.999457336074246
"L1MA4"	41264.4910334998	0.00185407059838729	0.0515540858606032	0.0359638818852679	0.971311158392258	0.999457336074246
"Lx"	344485.080737177	-0.0402731020081673	0.046095701450888	-0.873684360828994	0.382290170120584	0.999457336074246
"L1_Mm"	49196.2135449069	0.0149649726220163	0.0514089120486867	0.291096967756254	0.770977158941113	0.999457336074246
"RMER19C"	24126.3792903191	-0.0160598181954273	0.049870806165571	-0.322024440527147	0.747434179066513	0.999457336074246
"L1VL2"	86932.2629965711	-0.034200615340816	0.0482893970215959	-0.708241131752904	0.47879552731764	0.999457336074246
"L1_Rod"	63358.7835227547	-0.00773145238576523	0.0548058082812604	-0.141069661985228	0.887814910168701	0.999457336074246
"IAPEz-int"	302151.995418259	0.000610058574358027	0.0481419584987242	0.0126725657638968	0.989889026058781	0.999457336074246
"IAPLTR3-int"	24280.7762398745	-0.00722940402571206	0.0565081021053299	-0.127940850033542	0.898195783022672	0.999457336074246
"AT_rich"	139135.990765532	0.0245140093126517	0.0655012729998723	0.374252382742458	0.708216555121575	0.999457336074246
"MTE-int"	37962.9022224267	-0.020538212168232	0.0460196344900471	-0.446291087606776	0.655386993256324	0.999457336074246
"(TTG)n"	7094.83607838064	-0.0504170371002145	0.063904749086009	-0.78890423045171	0.430167982961833	0.999457336074246
"ORR1C2"	70406.6248211688	0.0537189823734029	0.052597155828913	1.02132636820714	0.307099837692291	0.999457336074246
"RLTR42-int"	15592.0276153374	0.00970027796856095	0.0555434445485029	0.17464030709052	0.861362274781417	0.999457336074246
"L1_Mus2"	309029.316171107	-0.0291059371574437	0.0501869728811945	-0.579949927102127	0.56194838544124	0.999457336074246
"L1Md_F"	104452.40704775	-0.0447430109908042	0.0536736691761621	-0.833607704189852	0.404502082807563	0.999457336074246
"ORR1D1"	128203.448333051	0.042522276192776	0.0430517945763181	0.987700921659035	0.323299142996993	0.999457336074246
"L1M5"	65123.3472116936	0.0184019790397692	0.0609435838467742	0.301952039445745	0.76268862434106	0.999457336074246
"ORR1B2"	73030.828133886	0.222218574962085	0.0490438308807273	4.53107349950471	5.8684715184664e-06	0.0011668477535884
"Tigger6a"	2575.94573107519	-0.0763359901205598	0.0695782546451784	-1.0969966942559	0.272642837184504	0.999457336074246
"RLTR10-int"	53651.7765666397	-0.0182256961798362	0.0513462524998404	-0.354957484521915	0.722621442331833	0.999457336074246
"B1_Mur2"	120985.623864793	-0.0362183997690707	0.054510999146497	-0.664421588139213	0.506420519564656	0.999457336074246
"RLTR11A2"	25806.0945483145	1.02486418218287e-05	0.0516216948645606	0.000198968183138951	0.99984124635963	0.99984124635963
"B2_Mm1t"	130097.508695122	0.0855625871222782	0.0681428370623405	1.25565211533432	0.209242127457161	0.999457336074246
"MTEa"	133970.049643753	0.0305665935507028	0.0401129068508587	0.762014818344339	0.446051160092609	0.999457336074246
"IAPLTR1a_Mm"	15757.0605728863	0.0431380460868086	0.0592713920407362	0.727826906210703	0.466719551756712	0.999457336074246
"Charlie5"	5072.48440117789	0.08699073746764	0.0652234920928365	1.33373333827621	0.182291264757592	0.999457336074246
"BGLII_Mur"	5109.58281691958	-0.0812544525814246	0.061474416202492	-1.3216636192448	0.186280188312066	0.999457336074246
"ORR1A2"	126933.365207472	0.0042085082874925	0.0409004670639028	0.102896680345302	0.918044972417753	0.999457336074246
"RMER21B"	9148.68060563107	0.0628284042551246	0.0672096939821886	0.934875356027644	0.349852538771135	0.999457336074246
"RMER19B"	78314.071752126	-0.00456327918073373	0.0428377309657112	-0.10652432992183	0.915166352744668	0.999457336074246
"MLT2B3"	9278.42566551487	-0.00774350525761841	0.0651606506055199	-0.118830324955831	0.905409783056189	0.999457336074246
"L1ME4b"	8241.54624665047	-0.041073293629844	0.058280067021279	-0.704732786540331	0.480976543606366	0.999457336074246
"ORR1D2"	114973.533125099	0.173650660350509	0.0538175568583918	3.22668798214938	0.00125231940180032	0.0996011364231857
"L1Md_F3"	269271.971457012	-0.0224084446276756	0.0451211669638183	-0.49662723256122	0.619451945480851	0.999457336074246
"MTE2b-int"	6346.68300588046	0.0138724389122099	0.0708947876224795	0.195683692166783	0.844857749403978	0.999457336074246
"(TCTA)n"	29073.6184795851	-0.0618500968690772	0.0751389899911987	-0.823136077871827	0.4104306144233	0.999457336074246
"L1_Mus4"	183612.395889812	-0.0369884995534703	0.0477046702456419	-0.775364278266987	0.438124436949156	0.999457336074246
"RLTR30D_MM"	2207.10507217059	0.134077834996404	0.0709363015963599	1.89027413688001	0.0587213059134012	0.999457336074246
"LTRIS_Mus"	11967.529056375	-0.0096466078044795	0.0559515081003215	-0.172406270161934	0.863118143113334	0.999457336074246
"B1_Mur4"	150256.504277599	-0.0365908368010335	0.0596420164525017	-0.613505960164248	0.539541843035895	0.999457336074246
"MT2_Mm"	29175.9654753016	-0.0233255831093186	0.046342439908432	-0.503327359845412	0.614734133541491	0.999457336074246
"L1MA7"	16474.6243758047	0.0179983236716138	0.0506775520469999	0.355155102223135	0.722473398184426	0.999457336074246
"RMER5"	48083.5590387799	-0.00405372927011997	0.0438300537515589	-0.0924868182664287	0.926311263831115	0.999457336074246
"L1M3"	30633.3172943041	0.0273582656948014	0.0558479496180405	0.48987478621823	0.624222505922649	0.999457336074246
"Lx8"	393597.345198374	-0.00415860118840203	0.0424772455233995	-0.0979014383481174	0.922010557838962	0.999457336074246
"L1MB7"	41104.8184550463	0.0330443498519929	0.0541080054110375	0.61070985647168	0.54139167962997	0.999457336074246
"L1MB3"	35153.1093282104	-0.016530348391992	0.049585646283042	-0.333366810712802	0.738857412901477	0.999457336074246
"MTA_Mm-int"	63985.5180705258	-0.0320433201874172	0.0486674665668569	-0.658414154991989	0.510272042206139	0.999457336074246
"Lx4B"	67870.5916202294	-0.0478355841055536	0.0539432782983879	-0.886778187773038	0.375198333264556	0.999457336074246
"Lx8b"	170721.902557211	-0.0131559437409534	0.0461295913620723	-0.285195237280227	0.775494569015889	0.999457336074246
"RMER6A"	45004.3719455504	0.0415615434787363	0.0446340668253541	0.931161783336335	0.351769883260186	0.999457336074246
"Lx3B"	75762.51855079	-0.080439377860786	0.0480509853795713	-1.67404303958499	0.0941221409959596	0.999457336074246
"RLTR13B3"	5434.19712307095	0.0140184384932338	0.0595209273041638	0.235527584125804	0.813799271900273	0.999457336074246
"MLTR14"	47347.8391754735	-0.00735377619842863	0.0448265334909713	-0.164048692288366	0.869692812107472	0.999457336074246
"IAPLTR2a2_Mm"	12661.3745161543	0.027958382624661	0.057034644827911	0.490208200970299	0.623986578193004	0.999457336074246
"RLTR30D2_MM"	7355.70937988685	0.0465202649810513	0.0668176106170922	0.696266644955688	0.486261857793137	0.999457336074246
"L1_Mur1"	68243.1313383433	0.018367766963753	0.0506519940914599	0.362628846119067	0.71688215889774	0.999457336074246
"MIRb"	198610.169606366	0.0159524571294385	0.0430805110915559	0.370294267881063	0.71116324432889	0.999457336074246
"ORR1E-int"	14944.1495829663	0.0046821954012893	0.0547225180663011	0.0855624060190796	0.931814284472684	0.999457336074246
"MTB_Mm"	44037.1267423868	0.0678390442102598	0.0445505749832008	1.522744963078	0.127822524153847	0.999457336074246
"ERVB7_1-LTR_MM"	6954.43119244358	0.0122913386518474	0.0720527394093297	0.170594135627397	0.864542909421575	0.999457336074246
"MTA_Mm"	152829.901378232	-0.0154442521750853	0.0403162278694918	-0.38307733604177	0.701662423447422	0.999457336074246
"ORR1G"	28301.4925668715	-0.0544434827367985	0.0463256250142076	-1.17522182037502	0.239905982629908	0.999457336074246
"(CCCCCA)n"	3858.35150422956	-0.0439242261099713	0.0765646033319725	-0.573813492560702	0.566094017346022	0.999457336074246
"MT2A"	60859.997266461	-0.0186119012925079	0.0455902406617056	-0.408242009154302	0.683096009357243	0.999457336074246
"RLTR34C_MM"	3614.6879015742	-0.038557053753165	0.0653011930350564	-0.590442112173475	0.554894284498701	0.999457336074246
"RMER1C"	50020.0066482166	-0.0471708069760942	0.0617206736240801	-0.764269959195109	0.444706383578631	0.999457336074246
"RLTR11D"	4969.1857928787	0.0545495189307574	0.0680221984811442	0.802020254570401	0.422541241970022	0.999457336074246
"BGLII"	16660.1009094805	0.013632100078069	0.0564503002333426	0.241493055997525	0.809172997765158	0.999457336074246
"Lx3C"	83919.7592717784	-0.0550463098656971	0.0487537948030446	-1.12906832602708	0.258869011638499	0.999457336074246
"MIR3"	72314.9373602015	-0.0138171588564054	0.0507361406968447	-0.272333598362687	0.785365524383204	0.999457336074246
"LTR33A_"	3344.63447385368	-0.0766201582234591	0.0654616726844009	-1.17042186908101	0.241831239193954	0.999457336074246
"MamRep434"	2057.1003690121	-0.0097753677018706	0.0741090897483259	-0.131900808035714	0.895062749493698	0.999457336074246
"RMER19B2"	21666.0673701863	0.0243236551710179	0.0487341936731143	0.49911090235156	0.61770125745121	0.999457336074246
"Lx2B"	78547.9516335659	-0.0443991827226798	0.0448278577770766	-0.990437630640122	0.321960259948105	0.999457336074246
"LTR82B"	1683.98499076113	-0.0148429432593902	0.076169270855236	-0.194891090403282	0.845478209284146	0.999457336074246
"MER58B"	11832.1993021871	-0.00109708172169511	0.0528089527868747	-0.0207739090156584	0.983426010836255	0.999457336074246
"RLTR20D"	5364.11930982554	-0.0724000252170188	0.0624468529416344	-1.15935020523986	0.24631346505931	0.999457336074246
"MTEb"	66845.5499738066	0.00625870619178884	0.0464434032221202	0.134759941078404	0.892801679238666	0.999457336074246
"Charlie7"	3846.79036382359	-0.0283724934715281	0.0635054860701527	-0.446771045655046	0.655040379057114	0.999457336074246
"L1ME3C"	1556.79676055425	0.0234411054115957	0.0766343483173724	0.305793199268527	0.759762106801372	0.999457336074246
"LTR84a"	691.194698993182	-0.00821997080266202	0.0656212554560556	-0.125318746738973	0.900271211427341	0.999457336074246
"CT-rich"	55254.5523793012	-0.0755258753124605	0.052452773342368	-1.43988548263599	0.14989980098479	0.999457336074246
"(TTCC)n"	9748.09501979427	-0.0261606338701867	0.0591845959584937	-0.442028289807616	0.658468734666477	0.999457336074246
"ORR1C1"	57251.402414108	0.154489255583272	0.0420995630398969	3.66964416527198	0.000242888329145226	0.0314121337298635
"ORR1A4"	67135.9558484769	0.0887763640319494	0.0429549096695144	2.06674478697006	0.0387582085640532	0.999457336074246
"(CAAAC)n"	2007.39201608388	0.0467427620663731	0.0738407231007294	0.632952069189536	0.526764943603187	0.999457336074246
"B1F2"	59359.501758128	-0.0298963118626589	0.0565515610551186	-0.528652492814908	0.597046538696498	0.999457336074246
"(GA)n"	53726.8303789388	-0.055919533011314	0.045384830809306	-1.23211873277883	0.217904734732006	0.999457336074246
"MER90a"	3815.81939882866	0.0164406455262295	0.0659365795255059	0.249341559698129	0.803096586252132	0.999457336074246
"MLT1A"	27159.3745362172	-0.0365739635752408	0.0474150783408354	-0.771352399868249	0.440498081069504	0.999457336074246
"RLTR25A"	10092.9748028797	-0.0317210307000074	0.0610722173986734	-0.519378124680513	0.603497082940473	0.999457336074246
"MLT1E3"	6333.77967825308	-0.0352141514325287	0.0569404152154258	-0.618430151646802	0.536291827448055	0.999457336074246
"B3"	798580.211206463	0.0880942665288057	0.0477722584179991	1.84404841724833	0.0651760843642818	0.999457336074246
"MTE2a"	103166.338083383	0.0347950241972381	0.0406655797015911	0.855639021564886	0.392197478867842	0.999457336074246
"RMER10B"	20204.2347553115	-0.0353490005652656	0.0596505292053516	-0.592603649507142	0.55344643614756	0.999457336074246
"MLT1F"	11935.7191240088	-0.0159963761366228	0.0548592854603987	-0.291582592953163	0.770605786170333	0.999457336074246
"Lx4A"	134478.793978825	-0.0427542497735173	0.0524478117643486	-0.815177983208677	0.414970438520408	0.999457336074246
"Lx5b"	90661.206158753	-0.0340587273194952	0.052344240312373	-0.650664436642691	0.515263124969244	0.999457336074246
"RMER15"	116595.324637315	0.0421225236056911	0.0403886536541294	1.04293081698202	0.296980335660489	0.999457336074246
"B1_Mm"	150192.735836469	-0.0562812351018526	0.0616000549332165	-0.913654375709394	0.360898484646126	0.999457336074246
"(TTTC)n"	9151.5166341199	-0.0624587188135869	0.0540640180689507	-1.15525564439336	0.247985754022622	0.999457336074246
"L1Md_Gf"	33851.7671687859	-0.0649332263518974	0.0689017509949672	-0.942389325592291	0.34599335026992	0.999457336074246
"RLTR13D2"	4272.17356983464	0.0295581559346838	0.0666399024518621	0.443529873056587	0.657382516637032	0.999457336074246
"A-rich"	22276.015197649	-0.0396848113824002	0.0574848826420342	-0.690336027932664	0.489982896209097	0.999457336074246
"L1VL4"	105759.725950448	-0.0101740888017227	0.0511830150635593	-0.198778458818101	0.842436047102685	0.999457336074246
"RMER17C-int"	16829.1130909854	-0.00142535236801308	0.0502762913012171	-0.0283502600287187	0.977382794983918	0.999457336074246
"Lx10"	56253.570679287	-0.0440793973941024	0.0483756077469541	-0.911186492897038	0.362197119632661	0.999457336074246
"MLT1J"	17415.2353627273	0.0408922695394432	0.0510261955943663	0.801397191300331	0.422901740642433	0.999457336074246
"RLTR9A3"	5199.42461069955	0.0669264485036677	0.060039203791514	1.11475234348533	0.264956563636253	0.999457336074246
"MLTR18C_MM"	4424.8298444476	0.0714271581698614	0.0641120076023948	1.11412221192406	0.265226760833713	0.999457336074246
"ORR1A1"	34887.32222677	0.01287193483213	0.0434004688684304	0.296585994859911	0.766782604511445	0.999457336074246
"ORR1A3"	37139.9672299372	0.0840690985192754	0.0494200566870921	1.70113210980375	0.0889181825842621	0.999457336074246
"(CAAAA)n"	10838.0367174199	-0.0297963082661347	0.0523607358654185	-0.569047524287077	0.569323888735116	0.999457336074246
"ORR1B2-int"	9367.49751068652	-0.0308056239823494	0.055418374045434	-0.555867090802112	0.578301716944501	0.999457336074246
"L1ME3Cz"	4441.86774500806	0.0111287365251917	0.0697927573330958	0.159447795408931	0.873316085247021	0.999457336074246
"MLT1A0"	58426.5965922349	-0.00533095741009957	0.0479315788823644	-0.111219491438811	0.911442295588951	0.999457336074246
"MER63A"	3121.422450498	0.0266674322580422	0.0745149433287445	0.357879006678733	0.720433861870194	0.999457336074246
"L1MC5a"	10903.7820339651	-0.0256290528791374	0.0584824585595799	-0.438226659377355	0.661221984854032	0.999457336074246
"PB1D7"	83775.7102897188	0.00134388023565787	0.0550659966263282	0.024405458890421	0.98052919405896	0.999457336074246
"L1MA9"	23689.2156753197	0.0176051202566159	0.0559419271905053	0.314705584616639	0.752985203650436	0.999457336074246
"MER89-int"	688.149633119923	0.0896906855304066	0.0728576187059289	1.23242280784534	0.217791185372954	0.999457336074246
"HAL1M8"	3449.4695618711	0.0255770259119067	0.0683574870312942	0.37415814296788	0.708286663070771	0.999457336074246
"(TC)n"	53137.9356431416	-0.0745447741545067	0.0470587727988118	-1.58407740297332	0.113176105969394	0.999457336074246
"RLTR18"	6086.0559819571	0.0209386499761985	0.0643748290519179	0.325283273838398	0.744966688688293	0.999457336074246
"(TG)n"	298625.294963434	-0.0512963336567531	0.0598445768643485	-0.857159460957139	0.391356763264946	0.999457336074246
"MT2C_Mm"	17616.1541561031	-0.0532587977577006	0.0514548939698176	-1.03505934937107	0.300641195277707	0.999457336074246
"RMER4A"	16457.3271468583	-0.0741905182129502	0.0569856032726376	-1.30187472507874	0.192959213895139	0.999457336074246
"ORR1A0"	19161.8790967679	-0.0517223520258322	0.0517771241545906	-0.998942314899289	0.317822636215238	0.999457336074246
"PB1D10"	210194.739263556	-0.0259233411943087	0.0489455751236025	-0.529635099624849	0.596364953613438	0.999457336074246
"RCHARR1"	38299.0490358763	0.00157255430098152	0.0562377972103738	0.027962798813801	0.977691821782296	0.999457336074246
"RMER12"	18972.0056019139	-0.0336095803105191	0.0549413631795313	-0.611724972096889	0.540719736937283	0.999457336074246
"Charlie1"	5434.81982323308	-0.0614424039591859	0.0613762674964132	-1.00103302114504	0.316810844327919	0.999457336074246
"MLT1F2"	16137.6525681419	-0.00133790779778406	0.0570879534308954	-0.02343565081437	0.981302767571162	0.999457336074246
"RLTR43C"	1675.98805553641	0.0068595037242437	0.076649439112184	0.0894807606721265	0.9286998430018	0.999457336074246
"GA-rich"	56271.0875277181	-0.0476829322145852	0.0570644405442687	-0.835602535518004	0.403378541876778	0.999457336074246
"RMER17D2"	19623.085273846	-0.0623169527461225	0.062020281071992	-1.00480247408717	0.314991972326846	0.999457336074246
"L1MC3"	32335.1135983116	-0.000213088488005332	0.0556281763451964	-0.00383009752209329	0.996944031792417	0.999457336074246
"(CATA)n"	19487.6742422536	-0.0126934787170332	0.0646139680860752	-0.196448038762206	0.844259499206205	0.999457336074246
"L1MC4"	28225.1177151752	0.0545593647411876	0.0578677428803772	0.942823757061977	0.345771057941437	0.999457336074246
"IAP-d-int"	13133.3932341699	0.034546014222381	0.0675683591882309	0.511284038108616	0.609152180283328	0.999457336074246
"MTB"	58672.4184244555	0.00993917198322292	0.0437529091481957	0.227166325347836	0.820294411679068	0.999457336074246
"MLT1K"	17872.5939640868	0.0617738582829082	0.04878471562156	1.26626243370481	0.205419141621452	0.999457336074246
"L1ME4c"	3815.28826966491	0.0048845112377835	0.0693547246456837	0.0704291135714724	0.94385211949738	0.999457336074246
"RLTR51A_Mm"	9911.1796915296	-0.0410846702574408	0.0559655544777527	-0.73409545452179	0.462890563675259	0.999457336074246
"ORR1F"	148492.380145538	0.0120694410129985	0.0398925168238703	0.30254966018715	0.762233082674532	0.999457336074246
"IAP1-MM_I-int"	8861.35053060326	-0.0121858140977213	0.0633296923289382	-0.192425611387167	0.847408832268755	0.999457336074246
"L1MCa"	18196.847839539	0.01448265628119	0.0540788220122027	0.267806823012571	0.788848018506703	0.999457336074246
"RMER17C"	49202.0856783471	-0.0530194694256729	0.0534573363644556	-0.991812414836181	0.32128904039246	0.999457336074246
"L2c"	55485.584834605	-0.0231245006039519	0.0423572798024828	-0.545938845182252	0.585107975293655	0.999457336074246
"G-rich"	72368.4494759775	-0.0142819225968715	0.0727846731646184	-0.196222999398391	0.844435627058445	0.999457336074246
"ORR1A2-int"	38100.74263946	-0.00828903425659705	0.0477946256319104	-0.173429773674255	0.862313623681046	0.999457336074246
"RLTR18B"	8768.52366978101	0.0383578122671542	0.0566647074480463	0.676938956373266	0.49844468588156	0.999457336074246
"RLTR23"	12518.1872477205	-0.0122623144992447	0.0502003516985343	-0.244266253921171	0.807024617438537	0.999457336074246
"L1M4"	60831.993671668	0.0141692113963063	0.0461362280944036	0.307117611893396	0.758753852740413	0.999457336074246
"RLTR48B"	883.426600438935	-0.0266231460149895	0.0703559158378473	-0.378311956630753	0.705198864220069	0.999457336074246
"MLT1F1"	10927.4867879626	0.0145465686515098	0.0593533558967467	0.245092775943105	0.806384596335186	0.999457336074246
"MMERVK10C-int"	62476.6933057125	0.0205647105961926	0.0431085712136544	0.47704556810014	0.633329673560885	0.999457336074246
"RLTR10C"	53525.1098591887	0.237390298864351	0.0549882075201027	4.61423695766285	3.94542097161202e-06	0.0011668477535884
"ID4"	65404.5711557782	-0.0256175005805162	0.0464314989178547	-0.551725559442035	0.581136395595633	0.999457336074246
"BGLII_B"	8656.37286374581	-0.00871339795901495	0.0576596695929297	-0.151113297150029	0.879886343346621	0.999457336074246
"IAPLTR2a"	5911.88325177602	0.0709303130365533	0.0605113153326218	1.17223265709626	0.241103660388661	0.999457336074246
"MMVL30-int"	20964.007328916	0.0828081348023438	0.0591509043593434	1.39998551694313	0.161517655534312	0.999457336074246
"MER90"	1529.50091384503	-0.0528384220913771	0.0750847209487669	-0.703586427374674	0.481690366226267	0.999457336074246
"MER2"	45712.7509082237	0.0199810571785961	0.0580960294814665	0.343931464037679	0.730897828814907	0.999457336074246
"L1MB2"	17939.2031355337	-0.0083870677401896	0.0501744671008651	-0.167157102026548	0.867246437067851	0.999457336074246
"MER46C"	3166.86387817895	-0.0562868597652263	0.0689730468706327	-0.816046434557178	0.414473578386659	0.999457336074246
"MERVL-int"	104367.902882956	-0.029156287393788	0.0493699561208211	-0.59056575451321	0.554811416062833	0.999457336074246
"PB1"	40692.0767935618	-0.00893427108956008	0.0484924695241896	-0.184239589589329	0.853825503034943	0.999457336074246
"B1_Mur1"	147438.40769409	-0.0185559904410302	0.0550633405776396	-0.336992617338136	0.736122465451834	0.999457336074246
"B1F"	161334.586458302	-0.0334126612131411	0.0532339211273888	-0.627655907849175	0.530229375507827	0.999457336074246
"LTRIS6"	1149.00194248269	0.0932391364229472	0.076208060495014	1.22345273550918	0.221158745568577	0.999457336074246
"(A)n"	19674.5297995817	-0.0339828300167863	0.0590212060112092	-0.575769033816831	0.564771306826594	0.999457336074246
"RLTR26B_MM"	6313.07785108692	0.0478220459330565	0.0652802675165205	0.732621904614801	0.463789067353871	0.999457336074246
"(TTTG)n"	14269.1105798062	-0.100525811321971	0.064350368631495	-1.56208906359121	0.118267008898721	0.999457336074246
"L1MEf"	14105.2611448915	-0.0159623738723343	0.0512693361376061	-0.311339688460343	0.755542398461044	0.999457336074246
"RLTR14"	16488.4596133975	0.0258057050127308	0.0488174360746262	0.528622395380997	0.597067421369866	0.999457336074246
"RMER17A"	22909.3932903614	-0.080772807926902	0.0574100730909188	-1.40695910340325	0.159439516083277	0.999457336074246
"RLTR13E"	8235.66276460512	-0.0628524302755575	0.0577836931563375	-1.08768682711545	0.276733385013459	0.999457336074246
"ERVB7_3-LTR_MM"	2167.0860271814	-0.138650892641428	0.0763257443434411	-1.81671619954565	0.0692605799681772	0.999457336074246
"(TTC)n"	5322.18334548936	-0.115487696526732	0.0731055058502636	-1.57959121024501	0.114200513490864	0.999457336074246
"RLTR1D"	3791.09260137965	-0.0315247034909189	0.0693981864684901	-0.454218521129184	0.649671553700355	0.999457336074246
"MER44D"	4195.49850316351	0.0171656587635179	0.0735901632619532	0.233239982178712	0.815575060572442	0.999457336074246
"Tigger7"	27603.2842869306	0.0234206350560065	0.0489676572308074	0.478288339283722	0.632444994683349	0.999457336074246
"RLTR13C1"	4851.6259123217	0.0580599576333328	0.0624068675901222	0.930403968261913	0.352161964731803	0.999457336074246
"MER74B"	2863.99253003383	0.0634587915247712	0.0697719928000698	0.909607222339043	0.363029688346546	0.999457336074246
"MLT1A1"	39745.1213671683	-0.00341440103665944	0.0509172414063282	-0.0670569630548056	0.946536355244446	0.999457336074246
"(TAAG)n"	360.530294607645	-0.0384073023495437	0.0522795398867991	-0.735352741983081	0.462124694981029	0.999457336074246
"(TCTCCC)n"	3649.81193372196	-0.0833891993112611	0.0640113556776628	-1.30264117126244	0.192697294902382	0.999457336074246
"(TTCTCC)n"	1060.75031894311	-0.0640687981673694	0.0766494556104469	-0.835868293826446	0.403229001103641	0.999457336074246
"(TTTA)n"	5546.62893446183	-0.00360364464134866	0.0549651719227213	-0.0655593993479125	0.947728614163637	0.999457336074246
"(TTTTTG)n"	4620.07715726698	-0.0212776353093053	0.0693345022431415	-0.306851388501737	0.758956491458091	0.999457336074246
"ERVB4_2-LTR_MM"	4579.60055952653	0.618726894919215	0.0760276158361281	8.25602922133163	1.50598770321327e-16	1.79664332993343e-13
"RLTR45-int"	16471.9250717405	0.140519816000373	0.0486830446946024	2.88649442206204	0.00389559652344149	0.244602455392932
"PB1D11"	51929.8369601494	-0.0165867925201303	0.0548177970235458	-0.302579517092881	0.762210326144398	0.999457336074246
"RLTR9D2"	1910.30143436857	-0.0838396936286594	0.0723674078319462	-1.15854467707912	0.246641830531818	0.999457336074246
"Charlie2b"	3342.4318913653	0.0362494835241313	0.0762740428993377	0.475208097670713	0.634638655929153	0.999457336074246
"(TATG)n"	19001.6276224974	0.027987022878106	0.0651174622435819	0.429788885094338	0.667349218885377	0.999457336074246
"(TTTTG)n"	11426.1823303181	-0.00819276400164793	0.0532512356118191	-0.153848445016699	0.877729234919117	0.999457336074246
"(GAA)n"	5017.11228403313	-0.0510647992796943	0.0644284941898055	-0.792518793165585	0.428058238188161	0.999457336074246
"RLTR10D"	4254.96955063647	0.00577560330430122	0.0691797515544186	0.0834950965334243	0.933457876179258	0.999457336074246
"MER119"	2209.78848490218	0.00891633465617666	0.0748174414006348	0.119187344427105	0.905126932860842	0.999457336074246
"(TAAAA)n"	1422.9461017891	-0.0131115854934966	0.0717046330886891	-0.182794659082717	0.854959139440562	0.999457336074246
"L2a"	127037.267212742	-0.023395145379184	0.0403039045000015	-0.580467849740181	0.561599161512331	0.999457336074246
"U6"	3340.42934694897	-0.0100084294145472	0.0658518057298796	-0.151986330070356	0.879197717415542	0.999457336074246
"(GAAAA)n"	2240.47986064833	-0.0471715894293055	0.0742643873883144	-0.635125131433048	0.525346807506726	0.999457336074246
"L1MC"	21857.117512415	-0.00251854635847924	0.0606044551587884	-0.0415557491369974	0.966852849818814	0.999457336074246
"L1MEg"	13717.5522628142	-0.0465053031803788	0.0603249880284139	-0.770885206360448	0.440774976540752	0.999457336074246
"RLTR20B4_MM"	3349.67069214544	-0.0848760628048596	0.0671972745022532	-1.26310874241595	0.206550102585445	0.999457336074246
"RLTRETN_Mm"	12708.8064867619	0.0683564623384807	0.0624313274095578	1.09495115020042	0.273538038241931	0.999457336074246
"RMER1B"	108266.377420771	-0.0848653250546969	0.0446719541174724	-1.89973930622714	0.0574673393743729	0.999457336074246
"(CAA)n"	6716.72780264208	-0.0154834288667243	0.0666367619457569	-0.232349020232655	0.816266941377311	0.999457336074246
"MLT1B"	54468.9118945641	-0.00582666997524949	0.0457569858696574	-0.1273387137374	0.898672320561713	0.999457336074246
"MLT1C"	47636.353119533	-0.0483462765139018	0.0442125176910139	-1.09349066030862	0.27417842747675	0.999457336074246
"IAPEY2_LTR"	9158.48600446085	0.0201652363084997	0.067016059474421	0.300920737832747	0.763474936328479	0.999457336074246
"IAPEy-int"	26362.1661854534	-0.00815536122909453	0.0312465819516241	-0.261360867538286	0.793814231654412	0.999457336074246
"ERVB4_1B-I_MM-int"	12137.087000889	0.00620333061816946	0.0526200565770496	0.117891267254439	0.906153812715908	0.999457336074246
"IAPEY3_LTR"	4467.84174669537	0.0333225195704719	0.0678052776742627	0.491486056495154	0.623082711645981	0.999457336074246
